,sigma,SP3 (LIN),SP3 (BR),SP2,Ring,V_m (nm3),Eccentricity(Ear),Eccentricity(Eal)
Run 1,15.121041921350814,-14.287924626393595,-4.077377166029393,-14.290097716766585,-11.790822474320946,29.098975484833204,5.546695224560783,-7.858230218978762
Run 2,10.079357251291475,-17.279629910208293,-9.138339717570668,-16.775822953216977,-8.245056146930661,25.243747091500186,2.576741976224495,-8.520102773540076
Run 3,14.223739731131552,-4.634383563602036,-6.416517711709708,-13.77311111553573,-10.809327131644261,15.43394730370367,9.08687405498997,4.218843543550764
Run 4,13.65053150526706,-11.183242211576596,-2.298078653254524,-11.066089361509023,-7.341006600604954,15.157290451371821,6.396164797139443,-0.492821031659182
Run 5,16.338239880004057,-13.649413303081884,-6.776252940191119,-24.177788878287455,-10.01943534524496,37.0871858394304,6.911331547043767,-14.345168224096083
Mean,13.883,-12.207,-5.741,-16.017,-9.641,24.404,6.104,-5.399
95% CI,"(10.957, 16.808)","(-18.114, -6.3)","(-9.008, -2.474)","(-22.216, -9.817)","(-11.911, -7.371)","(12.797, 36.012)","(3.166, 9.041)","(-14.447, 3.648)"
